Date	Price	Open	High	Low	Volume	Chg%
Mar 04, 2014	14.3925	15.2825	15.3675	13.9275	0	-5.82%
Mar 03, 2014	15.2825	14.1775	15.7325	13.9425	0	7.79%
Feb 28, 2014	14.1775	13.9550	14.8700	13.5450	0	1.59%
Feb 26, 2014	13.9550	13.9500	14.1950	13.2375	0	0.04%
Feb 25, 2014	13.9500	14.3575	14.3575	13.5325	0	-2.84%
Feb 24, 2014	14.3575	14.0400	14.8275	13.6850	0	2.26%
Feb 21, 2014	14.0400	15.1600	15.1600	13.8800	0	-7.39%
Feb 20, 2014	15.1600	15.0700	15.7200	14.2700	0	0.60%
Feb 19, 2014	15.0700	15.4100	15.4100	14.0500	0	-2.21%
Feb 18, 2014	15.4100	15.8300	15.8300	13.6800	0	-2.65%
Feb 17, 2014	15.8300	16.6600	17.0200	15.5400	0	-4.98%
Feb 14, 2014	16.6600	17.8000	17.8300	15.6100	0	-6.40%
Feb 13, 2014	17.8000	17.4300	17.9600	15.2200	0	2.12%
Feb 12, 2014	17.4300	18.6300	18.6300	16.1200	0	-6.44%
Feb 11, 2014	18.6300	19.0500	19.0500	17.4000	0	-2.20%
Feb 10, 2014	19.0500	18.5500	19.2000	17.5800	0	2.70%
Feb 07, 2014	18.5500	18.9400	19.1100	17.7000	0	-2.06%
Feb 06, 2014	18.9400	18.9300	20.2300	18.0000	0	0.05%
Feb 05, 2014	18.9300	18.6900	20.0900	17.7400	0	1.28%
Feb 04, 2014	18.6900	18.2700	19.8200	18.0500	0	2.30%
Feb 03, 2014	18.2700	16.8200	18.3400	16.8200	0	8.62%
Jan 31, 2014	16.8200	17.2500	17.3300	16.6400	0	-2.49%
Jan 30, 2014	17.2500	18.0400	18.3400	17.0700	0	-4.38%
Jan 29, 2014	18.0400	17.7200	18.1500	16.7300	0	1.81%
Jan 28, 2014	17.7200	18.6700	18.7200	17.6100	0	-5.09%
Jan 27, 2014	18.6700	15.8300	18.6700	15.8300	0	17.94%
Jan 24, 2014	15.8300	15.5800	16.1800	15.2400	0	1.60%
Jan 23, 2014	15.5800	15.8500	16.0300	15.1400	0	-1.70%
Jan 22, 2014	15.8500	15.5500	15.8700	14.9200	0	1.93%
Jan 21, 2014	15.5500	15.3500	15.7100	13.8800	0	1.30%
Jan 20, 2014	15.3500	15.4100	16.0700	14.7700	0	-0.39%
Jan 17, 2014	15.4100	15.5400	15.8300	14.1000	0	-0.84%
Jan 16, 2014	15.5400	15.4200	15.8200	14.4000	0	0.78%
Jan 15, 2014	15.4200	15.7400	15.8800	14.7000	0	-2.03%
Jan 14, 2014	15.7400	15.9500	16.2700	15.1300	0	-1.32%
Jan 13, 2014	15.9500	15.5800	16.0300	14.6100	0	2.37%
Jan 10, 2014	15.5800	16.1800	16.3700	15.0200	0	-3.71%
Jan 09, 2014	16.1800	16.3200	16.6400	15.9000	0	-0.86%
Jan 08, 2014	16.3200	16.3200	16.4800	15.8200	0	0.00%
Jan 07, 2014	16.3200	16.5000	16.9100	16.1000	0	-1.09%
Jan 06, 2014	16.5000	15.8700	16.9100	15.8700	0	3.97%
Jan 03, 2014	15.8700	16.5500	17.3200	15.7900	0	-4.11%
Jan 02, 2014	16.5500	15.5800	16.9700	15.3300	0	6.23%
Jan 01, 2014	15.5800	15.1200	15.5800	15.1000	0	3.04%
Dec 31, 2013	15.1200	15.0800	15.4400	14.7500	0	0.27%
Dec 30, 2013	15.0800	14.6600	15.5200	14.6600	0	2.86%
Dec 27, 2013	14.6600	14.8800	15.5100	14.6200	0	-1.48%
Dec 26, 2013	14.8800	15.5800	16.2700	14.6200	0	-4.49%
Dec 24, 2013	15.5800	16.2600	16.9400	15.5200	0	-4.18%
Dec 23, 2013	16.2600	16.0200	17.1300	15.9100	0	1.50%
Dec 20, 2013	16.0200	16.5800	16.7200	15.5100	0	-3.38%
Dec 19, 2013	16.5800	17.5400	17.5400	15.6300	0	-5.47%
Dec 18, 2013	17.5400	18.3300	18.4600	17.0600	0	-4.31%
Dec 17, 2013	18.3300	18.3600	18.6100	17.1300	0	-0.16%
Dec 16, 2013	18.3600	17.8400	18.7600	17.5400	0	2.91%
Dec 13, 2013	17.8400	16.7900	18.0000	16.7900	0	0.56%
Dec 12, 2013	17.7400	17.0300	17.9300	17.0300	0	1.14%
Dec 11, 2013	17.5400	17.9800	18.5300	17.0800	0	-2.45%
Dec 10, 2013	17.9800	19.1600	19.1600	17.9600	0	-6.16%
Dec 09, 2013	19.1600	22.2100	22.2100	18.0900	0	-13.73%
Dec 06, 2013	22.2100	21.6800	22.3600	21.0800	0	2.44%
Dec 05, 2013	21.6800	20.5800	22.0700	20.0800	0	-8.56%
Dec 04, 2013	23.7100	24.7200	25.4500	23.3400	0	-4.09%
Dec 03, 2013	24.7200	23.3600	25.0900	22.9600	0	5.82%
Dec 02, 2013	23.3600	21.3800	23.3600	21.3000	0	9.26%
Nov 29, 2013	21.3800	20.3700	21.5300	20.2500	0	3.24%
Nov 28, 2013	20.7100	20.1800	20.9100	20.1800	0	-2.03%
Nov 27, 2013	21.1400	21.5900	22.0100	20.5400	0	-2.08%
Nov 26, 2013	21.5900	21.0500	22.0100	20.3000	0	2.57%
Nov 25, 2013	21.0500	20.0400	21.2700	19.4900	0	5.04%
Nov 22, 2013	20.0400	21.1400	21.3200	19.9700	0	-5.20%
Nov 21, 2013	21.1400	20.8300	22.3600	19.7600	0	1.49%
Nov 20, 2013	20.8300	19.3000	20.8800	18.2400	0	7.93%
Nov 19, 2013	19.3000	17.7000	19.3900	17.7000	0	2.55%
Nov 18, 2013	18.8200	19.2600	19.5500	17.4800	0	-2.28%
Nov 14, 2013	19.2600	18.6200	19.6000	18.5800	0	-5.82%
Nov 13, 2013	20.4500	20.8600	21.1200	20.1500	0	-1.97%
Nov 12, 2013	20.8600	19.9800	20.8600	18.7300	0	4.40%
Nov 11, 2013	19.9800	19.6400	20.7100	19.3200	0	1.73%
Nov 08, 2013	19.6400	19.8700	20.4900	19.1600	0	-1.16%
Nov 07, 2013	19.8700	20.2500	20.6300	19.6200	0	-1.88%
Nov 06, 2013	20.2500	19.9400	20.4600	18.5500	0	1.55%
Nov 05, 2013	19.9400	19.4900	20.2600	19.2800	0	3.10%
Nov 03, 2013	19.3400	18.6400	19.3900	18.2400	0	3.76%
Nov 01, 2013	18.6400	18.3900	19.3900	17.8600	0	1.36%
Oct 31, 2013	18.3900	19.5300	19.7500	18.2100	0	-5.84%
Oct 30, 2013	19.5300	19.7600	20.0600	18.8400	0	-1.16%
Oct 29, 2013	19.7600	21.2900	21.5400	19.6000	0	-7.19%
Oct 28, 2013	21.2900	20.4200	21.5600	20.1100	0	4.26%
Oct 25, 2013	20.4200	20.6400	21.0400	19.8700	0	-1.07%
Oct 24, 2013	20.6400	20.3500	21.2700	19.2000	0	1.43%
Oct 23, 2013	20.3500	19.9600	20.7900	18.7600	0	1.95%
Oct 22, 2013	19.9600	20.1800	20.4300	19.2100	0	-1.09%
Oct 21, 2013	20.1800	19.1600	21.1000	19.1600	0	0.30%
Oct 18, 2013	20.1200	21.0600	21.0600	19.3200	0	-4.46%
Oct 17, 2013	21.0600	23.2400	23.2400	21.0200	0	-9.38%
Oct 15, 2013	23.2400	22.8500	23.9900	20.9100	0	1.71%
Oct 14, 2013	22.8500	23.5900	24.4200	22.7200	0	-3.14%
Oct 11, 2013	23.5900	23.0800	25.4200	23.0800	0	-8.85%
Oct 10, 2013	25.8800	25.8700	26.9500	25.0200	0	0.04%
Oct 09, 2013	25.8700	26.0300	27.1600	25.7500	0	-2.56%
Oct 08, 2013	26.5500	26.8300	27.3800	24.6500	0	-1.04%
Oct 07, 2013	26.8300	26.1300	27.9300	26.1300	0	2.68%
Oct 04, 2013	26.1300	24.5000	26.7400	24.5000	0	3.81%
Oct 03, 2013	25.1700	25.7700	25.8900	24.9300	0	-2.33%
Oct 01, 2013	25.7700	26.6500	28.0200	25.7400	0	-3.30%
Sep 30, 2013	26.6500	25.0000	26.6500	24.9100	0	10.76%
Sep 27, 2013	24.0600	24.0000	25.2400	23.3600	0	0.25%
Sep 26, 2013	24.0000	25.6800	25.8000	23.5700	0	-6.54%
Sep 25, 2013	25.6800	26.7200	27.0500	25.0500	0	-3.89%
Sep 24, 2013	26.7200	27.0200	28.4900	26.2700	0	-1.11%
Sep 23, 2013	27.0200	24.7300	27.2400	24.7300	0	9.26%
Sep 20, 2013	24.7300	24.5000	26.1800	23.4000	0	0.94%
Sep 19, 2013	24.5000	23.6200	25.3600	23.5600	0	-11.52%
Sep 18, 2013	27.6900	27.9300	28.4900	26.9900	0	-0.86%
Sep 17, 2013	27.9300	28.8200	29.5800	27.6000	0	-3.09%
Sep 16, 2013	28.8200	28.2900	29.6700	25.9000	0	1.87%
Sep 13, 2013	28.2900	29.7100	29.7100	28.1700	0	-4.78%
Sep 12, 2013	29.7100	29.7500	30.8000	26.7000	0	-0.13%
Sep 11, 2013	29.7500	29.4400	31.1600	28.4800	0	1.05%
Sep 10, 2013	29.4400	28.6500	29.5200	27.0900	0	2.76%
Sep 06, 2013	28.6500	28.5300	29.2800	27.6300	0	0.42%
Sep 05, 2013	28.5300	31.1100	31.1100	27.5100	0	-8.29%
Sep 04, 2013	31.1100	32.4900	33.0200	30.8300	0	-4.25%
Sep 03, 2013	32.4900	27.5500	32.6600	26.7600	0	17.93%
Sep 02, 2013	27.5500	27.8100	28.5500	26.9700	0	-0.93%
Aug 30, 2013	27.8100	29.4100	30.3100	27.1100	0	-5.44%
Aug 29, 2013	29.4100	32.3800	32.4400	28.8300	0	-9.17%
Aug 28, 2013	32.3800	29.4200	36.0200	29.4200	0	10.06%
Aug 27, 2013	29.4200	26.3800	30.0400	25.9700	0	11.52%
Aug 26, 2013	26.3800	25.7500	27.4300	24.7200	0	2.45%
Aug 23, 2013	25.7500	27.6800	27.8400	25.3400	0	-11.39%
Aug 22, 2013	29.0600	28.0900	29.8600	27.9900	0	3.45%
Aug 21, 2013	28.0900	27.2300	29.9600	24.2500	0	3.16%
Aug 20, 2013	27.2300	25.5900	27.4300	24.8600	0	6.41%
Aug 19, 2013	25.5900	23.6400	26.9900	23.6400	0	8.25%
Aug 16, 2013	23.6400	18.7000	24.7600	18.0700	0	26.42%
Aug 14, 2013	18.7000	19.2600	19.6200	18.2700	0	-2.91%
Aug 13, 2013	19.2600	20.2600	21.1100	19.0700	0	-9.49%
Aug 12, 2013	21.2800	21.1900	21.9900	20.1700	0	0.42%
Aug 08, 2013	21.1900	22.0400	22.0400	20.5900	0	-3.86%
Aug 07, 2013	22.0400	22.7300	23.2800	21.8600	0	-3.04%
Aug 06, 2013	22.7300	20.8000	22.7500	20.3200	0	9.28%
Aug 05, 2013	20.8000	20.8900	21.6200	20.5600	0	-0.43%
Aug 02, 2013	20.8900	19.8100	21.2200	19.0000	0	5.45%
Aug 01, 2013	19.8100	18.7700	20.9000	17.7200	0	5.54%
Jul 31, 2013	18.7700	18.1200	19.2900	18.1200	0	3.59%
Jul 30, 2013	18.1200	18.2500	18.4600	17.0600	0	-0.71%
Jul 29, 2013	18.2500	16.7800	18.4200	16.7800	0	8.76%
Jul 26, 2013	16.7800	16.5400	17.0500	16.2700	0	0.36%
Jul 25, 2013	16.7200	16.9800	17.0900	16.1800	0	-1.12%
Jul 24, 2013	16.9100	16.7200	18.0500	16.6000	0	1.14%
Jul 23, 2013	16.7200	17.6300	17.6300	16.4300	0	-5.16%
Jul 22, 2013	17.6300	18.0300	18.6600	17.6200	0	-2.76%
Jul 19, 2013	18.1300	18.2700	18.2800	17.7100	0	-0.77%
Jul 18, 2013	18.2700	19.3600	19.4000	18.0700	0	-5.63%
Jul 17, 2013	19.3600	18.9900	19.5900	17.7600	0	1.95%
Jul 16, 2013	18.9900	18.7900	19.8200	17.7900	0	1.06%
Jul 15, 2013	18.7900	18.6900	19.5400	17.6300	0	0.54%
Jul 12, 2013	18.6900	18.8900	18.9600	17.6800	0	-1.06%
Jul 11, 2013	18.8900	19.9800	19.9800	18.1300	0	-5.46%
Jul 10, 2013	19.9800	19.3200	20.1100	18.3300	0	3.42%
Jul 09, 2013	19.3200	19.3400	19.5300	18.4100	0	-0.10%
Jul 08, 2013	19.3400	18.6700	19.8500	18.3800	0	3.59%
Jul 05, 2013	18.6700	18.5800	19.0100	17.7500	0	0.48%
Jul 04, 2013	18.5800	18.9100	19.0000	18.0000	0	-1.75%
Jul 03, 2013	18.9100	18.2100	19.1300	17.8100	0	3.84%
Jul 02, 2013	18.2100	18.0900	18.5500	17.9800	0	0.66%
Jul 01, 2013	18.0900	17.9500	18.7200	17.9500	0	0.78%
Jun 28, 2013	17.9500	18.8500	18.8500	17.6200	0	-4.77%
Jun 27, 2013	18.8500	21.0700	21.0700	18.6200	0	-10.54%
Jun 26, 2013	21.0700	21.1400	21.2200	20.0800	0	-0.33%
Jun 25, 2013	21.1400	21.0100	22.1100	20.3300	0	0.62%
Jun 24, 2013	21.0100	19.0300	21.7900	18.4800	0	10.40%
Jun 21, 2013	19.0300	19.1900	19.7300	18.1900	0	-0.83%
Jun 20, 2013	19.1900	18.4600	19.7400	17.8500	0	3.95%
Jun 19, 2013	18.4600	18.2900	18.6800	17.7500	0	0.93%
Jun 18, 2013	18.2900	17.8900	18.8500	17.8900	0	0.61%
Jun 17, 2013	18.1800	18.2800	19.3500	18.1300	0	-0.93%
Jun 14, 2013	18.3500	19.4400	19.4400	17.6500	0	-5.61%
Jun 13, 2013	19.4400	18.8500	19.7700	17.7600	0	3.13%
Jun 12, 2013	18.8500	19.4900	19.8500	18.7500	0	-3.28%
Jun 11, 2013	19.4900	17.4100	19.5900	17.4100	0	7.62%
Jun 10, 2013	18.1100	17.3500	18.6300	17.0400	0	4.38%
Jun 07, 2013	17.3500	17.3500	17.5100	16.7800	0	0.00%
Jun 06, 2013	17.3500	16.7800	17.5200	16.5900	0	3.40%
Jun 05, 2013	16.7800	16.7900	17.5000	16.7800	0	-2.78%
Jun 04, 2013	17.2600	17.2900	17.5500	16.7200	0	-0.17%
Jun 03, 2013	17.2900	16.9900	17.9200	16.9900	0	1.77%
May 31, 2013	16.9900	16.0400	17.2100	15.8800	0	5.92%
May 30, 2013	16.0400	17.8600	17.8600	15.8400	0	-10.19%
May 29, 2013	17.8600	16.7900	17.8700	16.7900	0	4.32%
May 28, 2013	17.1200	17.0300	17.6200	16.6300	0	0.53%
May 27, 2013	17.0300	17.7000	18.0400	16.6800	0	-3.79%
May 24, 2013	17.7000	18.7300	18.8000	17.6100	0	-5.50%
May 23, 2013	18.7300	17.7200	19.3600	16.9600	0	5.70%
May 22, 2013	17.7200	17.8800	18.0300	16.9500	0	-0.89%
May 21, 2013	17.8800	16.9900	18.2200	16.9900	0	0.96%
May 20, 2013	17.7100	17.5700	17.9900	17.3000	0	0.80%
May 17, 2013	17.5700	17.7400	17.8300	16.7600	0	-0.96%
May 16, 2013	17.7400	18.1300	18.5200	17.4600	0	-2.15%
May 15, 2013	18.1300	17.1700	18.1600	16.5400	0	5.59%
May 14, 2013	17.1700	16.5300	17.7000	16.5300	0	-1.94%
May 13, 2013	17.5100	16.8400	17.7900	16.7700	0	3.98%
May 11, 2013	16.8400	16.8600	16.8900	15.8500	0	-0.12%
May 10, 2013	16.8600	16.6000	17.1300	16.4000	0	1.57%
May 09, 2013	16.6000	16.7600	17.1500	16.5300	0	-0.95%
May 08, 2013	16.7600	16.5000	17.2200	16.0100	0	1.58%
May 07, 2013	16.5000	15.8400	16.5300	15.5600	0	4.17%
May 06, 2013	15.8400	15.5500	16.5900	15.5300	0	1.86%
May 03, 2013	15.5500	16.2800	16.5500	15.4300	0	-4.48%
May 02, 2013	16.2800	15.1000	16.7300	15.1000	0	7.81%
Apr 30, 2013	15.1000	14.3300	15.6400	13.8100	0	5.37%
Apr 29, 2013	14.3300	13.8800	14.7200	13.8800	0	3.24%
Apr 26, 2013	13.8800	14.6000	14.6000	13.8400	0	-2.25%
Apr 25, 2013	14.2000	15.0700	15.5800	13.8700	0	-5.77%
Apr 23, 2013	15.0700	16.2200	16.4500	14.6300	0	-7.09%
Apr 22, 2013	16.2200	15.3600	17.2500	15.3600	0	5.60%
Apr 18, 2013	15.3600	16.3600	16.4900	15.2100	0	-6.11%
Apr 17, 2013	16.3600	16.2500	16.5800	15.7600	0	0.68%
Apr 16, 2013	16.2500	16.6100	16.8000	16.0400	0	-2.17%
Apr 15, 2013	16.6100	16.4500	17.0700	16.2400	0	0.97%
Apr 12, 2013	16.4500	16.9700	17.2600	16.3300	0	-3.06%
Apr 11, 2013	16.9700	16.4900	17.5900	15.9900	0	2.91%
Apr 10, 2013	16.4900	16.8200	17.4300	16.0300	0	-1.96%
Apr 09, 2013	16.8200	15.8200	17.2600	15.8200	0	0.30%
Apr 08, 2013	16.7700	15.6700	16.9600	15.6700	0	3.77%
Apr 05, 2013	16.1600	15.8500	16.4700	15.2300	0	1.96%
Apr 04, 2013	15.8500	14.8700	16.0800	14.8000	0	6.59%
Apr 03, 2013	14.8700	14.1000	15.0600	13.8400	0	5.46%
Apr 02, 2013	14.1000	14.8500	15.0900	14.1000	0	-5.05%
Apr 01, 2013	14.8500	15.2200	15.8500	14.8000	0	-2.43%
Mar 28, 2013	15.2200	15.8000	16.2000	15.2200	0	-3.67%
Mar 26, 2013	15.8000	16.3600	16.8400	15.6400	0	-3.42%
Mar 25, 2013	16.3600	15.5400	16.3600	14.9200	0	5.28%
Mar 22, 2013	15.5400	16.5100	16.5100	15.4500	0	-5.88%
Mar 21, 2013	16.5100	16.6600	17.2400	15.9000	0	-0.90%
Mar 20, 2013	16.6600	16.7100	17.4400	16.1700	0	-0.30%
Mar 19, 2013	16.7100	15.8500	17.8400	14.8300	0	5.43%
Mar 18, 2013	15.8500	15.1600	16.5900	15.1600	0	4.55%
Mar 15, 2013	15.1600	14.6600	15.2900	14.1900	0	3.41%
Mar 14, 2013	14.6600	16.2000	17.1600	14.5800	0	-9.51%
Mar 13, 2013	16.2000	15.1300	16.4300	14.6900	0	7.07%
Mar 12, 2013	15.1300	14.2500	15.6700	13.7000	0	6.18%
Mar 11, 2013	14.2500	13.3400	14.3200	13.1200	0	6.82%
Mar 08, 2013	13.3400	12.8500	13.5800	12.8500	0	2.07%
Mar 07, 2013	13.0700	13.4000	13.6200	12.8300	0	-2.46%
Mar 06, 2013	13.4000	13.3900	13.6000	12.9000	0	0.07%
Mar 05, 2013	13.3900	13.6700	13.7400	13.2200	0	-2.05%
Mar 04, 2013	13.6700	14.0600	14.5100	13.6700	0	-2.77%
Mar 01, 2013	14.0600	14.8600	15.0900	13.9300	0	-5.38%
Feb 28, 2013	14.8600	16.2300	16.2300	14.5900	0	-8.44%
Feb 27, 2013	16.2300	17.3600	17.3600	16.1100	0	-6.51%
Feb 26, 2013	17.3600	16.7300	17.6000	16.4700	0	3.77%
Feb 25, 2013	16.7300	16.7900	17.3300	16.6100	0	-0.36%
Feb 22, 2013	16.7900	16.9400	17.2900	16.3600	0	-0.89%
Feb 21, 2013	16.9400	15.6000	17.2500	15.2500	0	8.59%
Feb 20, 2013	15.6000	15.8100	16.0100	14.8800	0	-1.33%
Feb 19, 2013	15.8100	16.2900	16.5000	15.4800	0	-2.95%
Feb 18, 2013	16.2900	15.2400	16.6100	15.2400	0	6.89%
Feb 15, 2013	15.2400	15.0900	15.4900	14.1300	0	0.99%
Feb 14, 2013	15.0900	15.1400	15.5200	14.6700	0	-0.33%
Feb 13, 2013	15.1400	15.3100	15.3100	14.4700	0	-1.11%
Feb 12, 2013	15.3100	15.6500	15.7100	14.9800	0	-2.17%
Feb 11, 2013	15.6500	15.1600	15.7400	14.9600	0	3.23%
Feb 08, 2013	15.1600	14.8900	15.2200	13.7500	0	1.81%
Feb 07, 2013	14.8900	14.2600	14.8900	13.5600	0	4.42%
Feb 06, 2013	14.2600	14.6100	14.6100	14.1000	0	-2.40%
Feb 05, 2013	14.6100	14.3400	14.8300	14.1100	0	1.88%
Feb 04, 2013	14.3400	13.7600	14.6200	13.5100	0	4.22%
Feb 01, 2013	13.7600	14.1300	14.1800	13.7600	0	-2.62%
Jan 31, 2013	14.1300	14.3800	14.5400	13.6500	0	-1.74%
Jan 30, 2013	14.3800	14.4700	14.6800	14.0500	0	-0.62%
Jan 29, 2013	14.4700	15.1700	15.2800	14.2800	0	-4.61%
Jan 28, 2013	15.1700	14.7700	15.4900	14.4100	0	2.71%
Jan 25, 2013	14.7700	14.4600	14.9800	14.3200	0	2.14%
Jan 24, 2013	14.4600	13.6700	14.5500	12.8400	0	5.78%
Jan 23, 2013	13.6700	13.8900	14.2800	13.1300	0	-1.58%
Jan 22, 2013	13.8900	13.6600	14.0600	12.9000	0	1.68%
Jan 21, 2013	13.6600	13.8900	14.3900	13.6300	0	-1.66%
Jan 18, 2013	13.8900	14.0100	14.2600	13.2500	0	-0.86%
Jan 17, 2013	14.0100	13.9900	14.2500	13.6600	0	0.14%
Jan 16, 2013	13.9900	13.5800	14.1400	13.0600	0	3.02%
Jan 15, 2013	13.5800	13.7000	14.0000	13.3400	0	-0.88%
Jan 14, 2013	13.7000	13.2300	14.0200	13.2200	0	3.55%
Jan 11, 2013	13.2300	13.2700	13.3500	12.8300	0	-0.30%
Jan 10, 2013	13.2700	13.3200	13.6300	12.8500	0	-0.38%
Jan 09, 2013	13.3200	13.2700	13.5600	12.5800	0	0.38%
Jan 08, 2013	13.2700	13.9200	14.0600	13.2100	0	-4.67%
Jan 07, 2013	13.9200	13.3700	14.0400	13.3700	0	4.11%
Jan 04, 2013	13.3700	13.4700	13.6300	13.2800	0	-0.74%
Jan 03, 2013	13.4700	13.7100	13.9400	13.2200	0	-1.75%
Jan 02, 2013	13.7100	13.6900	13.9100	12.9900	0	0.15%
Jan 01, 2013	13.6900	14.9500	14.9500	13.6400	0	-8.43%
Dec 31, 2012	14.9500	13.6300	14.9700	13.6300	0	9.68%
Dec 28, 2012	13.6300	13.7400	13.8300	13.4600	0	-0.80%
Dec 27, 2012	13.7400	14.1000	14.3400	13.6200	0	-2.55%
Dec 26, 2012	14.1000	14.4900	14.9800	14.0300	0	-2.69%
Dec 24, 2012	14.4900	14.6300	15.1500	14.1500	0	-0.96%
Dec 21, 2012	14.6300	14.3200	15.0600	13.7700	0	2.16%
Dec 20, 2012	14.3200	14.4700	14.9000	13.7700	0	-1.04%
Dec 19, 2012	14.4700	14.4400	14.6400	13.2800	0	0.21%
Dec 18, 2012	14.4400	14.9200	14.9200	14.0700	0	-3.22%
Dec 17, 2012	14.9200	14.2300	15.0600	13.4200	0	4.85%
Dec 14, 2012	14.2300	14.7100	14.8300	13.4300	0	-3.26%
Dec 13, 2012	14.7100	14.5100	14.8600	13.2900	0	1.38%
Dec 12, 2012	14.5100	14.6700	14.6700	13.4000	0	-1.09%
Dec 11, 2012	14.6700	14.5100	14.8400	13.3900	0	1.10%
Dec 10, 2012	14.5100	14.9600	14.9600	14.2200	0	-3.01%
Dec 07, 2012	14.9600	15.2400	15.5100	14.4200	0	-1.84%
Dec 06, 2012	15.2400	16.6200	16.6200	15.0200	0	-8.30%
Dec 05, 2012	16.6200	15.9100	16.7200	14.7900	0	4.46%
Dec 04, 2012	15.9100	15.6200	16.1700	14.6200	0	1.86%
Dec 03, 2012	15.6200	15.1500	15.7200	14.5400	0	3.10%
Nov 30, 2012	15.1500	15.3700	15.3800	14.0600	0	-1.43%
Nov 29, 2012	15.3700	13.9600	15.6200	13.4800	0	10.10%
Nov 27, 2012	13.9600	14.6700	14.6800	13.3900	0	-4.84%
Nov 26, 2012	14.6700	14.6800	14.9400	14.0900	0	-0.07%
Nov 23, 2012	14.6800	14.9100	15.0100	13.4200	0	-1.54%
Nov 22, 2012	14.9100	15.4600	15.5500	14.6500	0	-3.56%
Nov 21, 2012	15.4600	15.8100	16.0300	14.8200	0	-2.21%
Nov 20, 2012	15.8100	16.6800	16.6800	14.7200	0	-5.22%
Nov 19, 2012	16.6800	16.2200	17.2200	14.7100	0	2.84%
Nov 16, 2012	16.2200	15.5300	16.2700	14.1300	0	4.44%
Nov 15, 2012	15.5300	14.9100	16.3600	13.8500	0	4.16%
Nov 13, 2012	14.9100	14.8600	14.9100	13.9300	0	0.34%
Nov 12, 2012	14.8600	14.3700	15.1100	13.7500	0	3.41%
Nov 09, 2012	14.3700	14.2200	14.8000	13.5700	0	1.05%
Nov 08, 2012	14.2200	14.5100	14.5700	13.8600	0	-2.00%
Nov 07, 2012	14.5100	15.2100	15.3900	14.4100	0	-4.60%
Nov 06, 2012	15.2100	14.6300	15.6400	13.8300	0	3.96%
Nov 05, 2012	14.6300	13.6600	14.9800	13.4900	0	7.10%
Nov 02, 2012	13.6600	14.0800	14.0800	13.2500	0	-2.98%
Nov 01, 2012	14.0800	14.4000	14.6700	14.0100	0	-2.22%
Oct 31, 2012	14.4000	15.1700	15.1800	14.3100	0	-5.08%
Oct 30, 2012	15.1700	15.1200	15.5500	15.0900	0	0.33%
Oct 29, 2012	15.1200	14.2100	15.3700	14.2100	0	6.40%
Oct 26, 2012	14.2100	13.5200	14.8100	13.5200	0	5.10%
Oct 25, 2012	13.5200	13.7100	14.5500	13.4000	0	-1.39%
Oct 23, 2012	13.7100	13.0400	14.2200	12.9300	0	5.14%
Oct 22, 2012	13.0400	14.3400	14.3700	12.8700	0	-10.32%
Oct 19, 2012	14.5400	14.7600	15.1900	13.9500	0	-1.49%
Oct 18, 2012	14.7600	15.1700	15.1700	14.1500	0	-2.70%
Oct 17, 2012	15.1700	15.5700	15.5700	14.3600	0	-2.57%
Oct 16, 2012	15.5700	15.9000	15.9000	14.8200	0	-2.08%
Oct 15, 2012	15.9000	16.4900	16.6800	15.7800	0	-3.58%
Oct 12, 2012	16.4900	16.4900	16.8200	15.3700	0	0.00%
Oct 11, 2012	16.4900	16.8300	17.2400	16.1200	0	-2.02%
Oct 10, 2012	16.8300	16.8000	17.1600	16.5000	0	0.18%
Oct 09, 2012	16.8000	17.1700	17.1700	16.3200	0	-2.15%
Oct 08, 2012	17.1700	16.7800	17.5900	16.1700	0	2.32%
Oct 05, 2012	16.7800	16.4400	17.4900	15.6800	0	2.07%
Oct 04, 2012	16.4400	16.5000	16.6200	15.5900	0	-0.36%
Oct 03, 2012	16.5000	16.3400	16.9800	15.6900	0	0.98%
Oct 01, 2012	16.3400	16.1600	16.7700	15.9900	0	1.11%
Sep 28, 2012	16.1600	16.9100	16.9100	16.1300	0	-4.44%
Sep 27, 2012	16.9100	16.9700	17.0900	15.7300	0	-0.35%
Sep 26, 2012	16.9700	17.1100	17.3000	16.6200	0	-0.82%
Sep 25, 2012	17.1100	18.8300	18.8300	17.1100	0	-9.13%
Sep 24, 2012	18.8300	18.9300	19.8300	18.4600	0	-0.53%
Sep 21, 2012	18.9300	18.6200	19.4500	17.0900	0	1.66%
Sep 20, 2012	18.6200	17.8300	18.8100	17.1300	0	4.43%
Sep 18, 2012	17.8300	17.7800	18.0900	16.1700	0	0.28%
Sep 17, 2012	17.7800	15.3800	17.8100	15.3800	0	15.60%
Sep 14, 2012	15.3800	15.6700	15.6700	13.8600	0	-1.85%
Sep 13, 2012	15.6700	15.0400	15.8300	14.6200	0	4.19%
Sep 12, 2012	15.0400	15.3800	15.6600	14.6400	0	-2.21%
Sep 11, 2012	15.3800	15.2700	15.5100	15.1000	0	0.72%
Sep 10, 2012	15.2700	14.7600	15.4600	14.7600	0	3.46%
Sep 08, 2012	14.7600	15.2600	15.2600	14.4500	0	-3.28%
Sep 07, 2012	15.2600	16.9800	16.9800	15.2000	0	-10.13%
Sep 06, 2012	16.9800	17.0100	17.0700	16.2300	0	-0.18%
Sep 05, 2012	17.0100	16.5900	17.1500	16.1900	0	2.53%
